path,emotion,intensity,gender,dataset,extra_info
standardised_datasets/CREMA/01_03_M_crema_1031_IOM.wav,neutral,unspecified,M,crema,IOM
standardised_datasets/CREMA/03_03_M_crema_1039_DFA.wav,happy,unspecified,M,crema,DFA
standardised_datasets/CREMA/04_01_M_crema_1023_IEO.wav,sad,normal,M,crema,IEO
standardised_datasets/CREMA/04_02_M_crema_1026_IEO.wav,sad,strong,M,crema,IEO
standardised_datasets/CREMA/04_03_F_crema_1029_TAI.wav,sad,unspecified,F,crema,TAI
standardised_datasets/CREMA/01_03_F_crema_1054_WSI.wav,neutral,unspecified,F,crema,WSI
standardised_datasets/CREMA/05_03_F_crema_1002_TIE.wav,angry,unspecified,F,crema,TIE
standardised_datasets/CREMA/01_03_M_crema_1016_IWL.wav,neutral,unspecified,M,crema,IWL
standardised_datasets/CREMA/06_03_F_crema_1024_MTI.wav,fear,unspecified,F,crema,MTI
standardised_datasets/CREMA/06_02_F_crema_1029_IEO.wav,fear,strong,F,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1026_TAI.wav,fear,unspecified,M,crema,TAI
standardised_datasets/CREMA/04_02_M_crema_1036_IEO.wav,sad,strong,M,crema,IEO
standardised_datasets/CREMA/03_03_F_crema_1009_IWL.wav,happy,unspecified,F,crema,IWL
standardised_datasets/CREMA/04_01_M_crema_1033_IEO.wav,sad,normal,M,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1036_TAI.wav,fear,unspecified,M,crema,TAI
standardised_datasets/CREMA/05_03_F_crema_1012_TIE.wav,angry,unspecified,F,crema,TIE
standardised_datasets/CREMA/06_03_M_crema_1070_TIE.wav,fear,unspecified,M,crema,TIE
standardised_datasets/CREMA/05_03_F_crema_1054_TAI.wav,angry,unspecified,F,crema,TAI
standardised_datasets/CREMA/07_02_F_crema_1054_IEO.wav,disgust,strong,F,crema,IEO
standardised_datasets/CREMA/01_03_M_crema_1070_ITH.wav,neutral,unspecified,M,crema,ITH
standardised_datasets/CREMA/01_03_F_crema_1061_TSI.wav,neutral,unspecified,F,crema,TSI
standardised_datasets/CREMA/06_03_M_crema_1087_ITH.wav,fear,unspecified,M,crema,ITH
standardised_datasets/CREMA/01_03_M_crema_1088_IOM.wav,neutral,unspecified,M,crema,IOM
standardised_datasets/CREMA/01_03_M_crema_1087_TIE.wav,neutral,unspecified,M,crema,TIE
standardised_datasets/CREMA/01_03_F_crema_1055_IWW.wav,neutral,unspecified,F,crema,IWW
standardised_datasets/CREMA/04_03_F_crema_1060_IOM.wav,sad,unspecified,F,crema,IOM
standardised_datasets/CREMA/07_03_F_crema_1049_MTI.wav,disgust,unspecified,F,crema,MTI
standardised_datasets/CREMA/06_03_M_crema_1048_IWL.wav,fear,unspecified,M,crema,IWL
standardised_datasets/CREMA/03_03_M_crema_1080_DFA.wav,happy,unspecified,M,crema,DFA
standardised_datasets/CREMA/04_03_M_crema_1005_WSI.wav,sad,unspecified,M,crema,WSI
standardised_datasets/CREMA/01_03_F_crema_1074_IEO.wav,neutral,unspecified,F,crema,IEO
standardised_datasets/CREMA/04_03_F_crema_1047_IWL.wav,sad,unspecified,F,crema,IWL
standardised_datasets/CREMA/05_03_M_crema_1069_IWW.wav,angry,unspecified,M,crema,IWW
standardised_datasets/CREMA/04_03_M_crema_1067_DFA.wav,sad,unspecified,M,crema,DFA
standardised_datasets/CREMA/07_03_F_crema_1052_TSI.wav,disgust,unspecified,F,crema,TSI
standardised_datasets/CREMA/03_03_M_crema_1090_DFA.wav,happy,unspecified,M,crema,DFA
standardised_datasets/CREMA/04_03_M_crema_1015_WSI.wav,sad,unspecified,M,crema,WSI
standardised_datasets/CREMA/01_03_M_crema_1068_TAI.wav,neutral,unspecified,M,crema,TAI
standardised_datasets/CREMA/07_03_F_crema_1076_IWW.wav,disgust,unspecified,F,crema,IWW
standardised_datasets/CREMA/06_03_F_crema_1078_DFA.wav,fear,unspecified,F,crema,DFA
standardised_datasets/CREMA/03_03_M_crema_1085_ITS.wav,happy,unspecified,M,crema,ITS
standardised_datasets/CREMA/04_03_M_crema_1062_ITS.wav,sad,unspecified,M,crema,ITS
standardised_datasets/CREMA/03_02_M_crema_1068_IEO.wav,happy,strong,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1077_DFA.wav,sad,unspecified,M,crema,DFA
standardised_datasets/CREMA/03_03_M_crema_1065_MTI.wav,happy,unspecified,M,crema,MTI
standardised_datasets/CREMA/03_03_M_crema_1016_ITH.wav,happy,unspecified,M,crema,ITH
standardised_datasets/CREMA/05_01_F_crema_1037_IEO.wav,angry,normal,F,crema,IEO
standardised_datasets/CREMA/07_01_M_crema_1038_IEO.wav,disgust,normal,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1016_TIE.wav,sad,unspecified,M,crema,TIE
standardised_datasets/CREMA/04_03_M_crema_1019_IOM.wav,sad,unspecified,M,crema,IOM
standardised_datasets/CREMA/06_03_F_crema_1006_IOM.wav,fear,unspecified,F,crema,IOM
standardised_datasets/CREMA/06_03_F_crema_1009_TIE.wav,fear,unspecified,F,crema,TIE
standardised_datasets/CREMA/03_03_F_crema_1007_TSI.wav,happy,unspecified,F,crema,TSI
standardised_datasets/CREMA/01_03_F_crema_1009_ITH.wav,neutral,unspecified,F,crema,ITH
standardised_datasets/CREMA/06_03_M_crema_1014_ITS.wav,fear,unspecified,M,crema,ITS
standardised_datasets/CREMA/06_03_M_crema_1001_DFA.wav,fear,unspecified,M,crema,DFA
standardised_datasets/CREMA/06_03_F_crema_1021_IWL.wav,fear,unspecified,F,crema,IWL
standardised_datasets/CREMA/05_03_M_crema_1035_ITH.wav,angry,unspecified,M,crema,ITH
standardised_datasets/CREMA/06_03_M_crema_1011_DFA.wav,fear,unspecified,M,crema,DFA
standardised_datasets/CREMA/05_03_F_crema_1024_TSI.wav,angry,unspecified,F,crema,TSI
standardised_datasets/CREMA/03_01_F_crema_1004_IEO.wav,happy,normal,F,crema,IEO
standardised_datasets/CREMA/05_03_F_crema_1010_IWW.wav,angry,unspecified,F,crema,IWW
standardised_datasets/CREMA/01_03_M_crema_1071_MTI.wav,neutral,unspecified,M,crema,MTI
standardised_datasets/CREMA/06_03_F_crema_1043_IWL.wav,fear,unspecified,F,crema,IWL
standardised_datasets/CREMA/01_03_F_crema_1073_TAI.wav,neutral,unspecified,F,crema,TAI
standardised_datasets/CREMA/04_01_F_crema_1091_IEO.wav,sad,normal,F,crema,IEO
standardised_datasets/CREMA/07_03_F_crema_1058_ITH.wav,disgust,unspecified,F,crema,ITH
standardised_datasets/CREMA/05_03_F_crema_1056_TSI.wav,angry,unspecified,F,crema,TSI
standardised_datasets/CREMA/03_01_F_crema_1076_IEO.wav,happy,normal,F,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1001_WSI.wav,fear,unspecified,M,crema,WSI
standardised_datasets/CREMA/03_02_F_crema_1073_IEO.wav,happy,strong,F,crema,IEO
standardised_datasets/CREMA/05_03_M_crema_1057_ITH.wav,angry,unspecified,M,crema,ITH
standardised_datasets/CREMA/04_03_F_crema_1079_ITS.wav,sad,unspecified,F,crema,ITS
standardised_datasets/CREMA/07_03_M_crema_1059_TSI.wav,disgust,unspecified,M,crema,TSI
standardised_datasets/CREMA/01_03_F_crema_1063_TAI.wav,neutral,unspecified,F,crema,TAI
standardised_datasets/CREMA/05_03_F_crema_1046_TSI.wav,angry,unspecified,F,crema,TSI
standardised_datasets/CREMA/04_03_F_crema_1089_MTI.wav,sad,unspecified,F,crema,MTI
standardised_datasets/CREMA/06_03_M_crema_1066_ITS.wav,fear,unspecified,M,crema,ITS
standardised_datasets/CREMA/04_02_F_crema_1084_IEO.wav,sad,strong,F,crema,IEO
standardised_datasets/CREMA/06_03_F_crema_1053_IWL.wav,fear,unspecified,F,crema,IWL
standardised_datasets/CREMA/06_03_M_crema_1011_WSI.wav,fear,unspecified,M,crema,WSI
standardised_datasets/CREMA/06_03_M_crema_1086_MTI.wav,fear,unspecified,M,crema,MTI
standardised_datasets/CREMA/03_02_F_crema_1063_IEO.wav,happy,strong,F,crema,IEO
standardised_datasets/CREMA/01_03_M_crema_1081_ITS.wav,neutral,unspecified,M,crema,ITS
standardised_datasets/CREMA/06_03_F_crema_1084_TAI.wav,fear,unspecified,F,crema,TAI
standardised_datasets/CREMA/05_03_F_crema_1072_IWW.wav,angry,unspecified,F,crema,IWW
standardised_datasets/CREMA/05_01_F_crema_1055_IEO.wav,angry,normal,F,crema,IEO
standardised_datasets/CREMA/06_03_F_crema_1074_IOM.wav,fear,unspecified,F,crema,IOM
standardised_datasets/CREMA/05_03_M_crema_1088_IWL.wav,angry,unspecified,M,crema,IWL
standardised_datasets/CREMA/03_03_F_crema_1075_TSI.wav,happy,unspecified,F,crema,TSI
standardised_datasets/CREMA/03_03_M_crema_1083_TIE.wav,happy,unspecified,M,crema,TIE
standardised_datasets/CREMA/03_03_M_crema_1064_ITH.wav,happy,unspecified,M,crema,ITH
standardised_datasets/CREMA/04_03_F_crema_1082_TSI.wav,sad,unspecified,F,crema,TSI
standardised_datasets/CREMA/04_03_M_crema_1083_ITH.wav,sad,unspecified,M,crema,ITH
standardised_datasets/CREMA/07_03_M_crema_1042_MTI.wav,disgust,unspecified,M,crema,MTI
standardised_datasets/CREMA/04_03_M_crema_1064_TIE.wav,sad,unspecified,M,crema,TIE
standardised_datasets/CREMA/07_03_M_crema_1031_ITH.wav,disgust,unspecified,M,crema,ITH
standardised_datasets/CREMA/04_03_M_crema_1067_WSI.wav,sad,unspecified,M,crema,WSI
standardised_datasets/CREMA/07_03_F_crema_1004_IWW.wav,disgust,unspecified,F,crema,IWW
standardised_datasets/CREMA/01_03_F_crema_1018_MTI.wav,neutral,unspecified,F,crema,MTI
standardised_datasets/CREMA/07_03_F_crema_1030_TSI.wav,disgust,unspecified,F,crema,TSI
standardised_datasets/CREMA/03_03_M_crema_1080_WSI.wav,happy,unspecified,M,crema,WSI
standardised_datasets/CREMA/04_03_F_crema_1025_IWL.wav,sad,unspecified,F,crema,IWL
standardised_datasets/CREMA/04_03_M_crema_1005_DFA.wav,sad,unspecified,M,crema,DFA
standardised_datasets/CREMA/03_03_M_crema_1017_MTI.wav,happy,unspecified,M,crema,MTI
standardised_datasets/CREMA/01_03_F_crema_1008_MTI.wav,neutral,unspecified,F,crema,MTI
standardised_datasets/CREMA/04_03_M_crema_1077_WSI.wav,sad,unspecified,M,crema,WSI
standardised_datasets/CREMA/01_03_F_crema_1006_IEO.wav,neutral,unspecified,F,crema,IEO
standardised_datasets/CREMA/03_03_M_crema_1090_WSI.wav,happy,unspecified,M,crema,WSI
standardised_datasets/CREMA/04_03_M_crema_1015_DFA.wav,sad,unspecified,M,crema,DFA
standardised_datasets/CREMA/07_03_F_crema_1020_TSI.wav,disgust,unspecified,F,crema,TSI
standardised_datasets/CREMA/06_03_F_crema_1078_WSI.wav,fear,unspecified,F,crema,WSI
standardised_datasets/CREMA/01_03_F_crema_1013_TSI.wav,neutral,unspecified,F,crema,TSI
standardised_datasets/CREMA/05_02_M_crema_1039_IEO.wav,angry,strong,M,crema,IEO
standardised_datasets/CREMA/05_03_M_crema_1034_MTI.wav,angry,unspecified,M,crema,MTI
standardised_datasets/CREMA/07_03_M_crema_1039_TAI.wav,disgust,unspecified,M,crema,TAI
standardised_datasets/CREMA/04_03_F_crema_1012_IOM.wav,sad,unspecified,F,crema,IOM
standardised_datasets/CREMA/03_03_M_crema_1038_IWW.wav,happy,unspecified,M,crema,IWW
standardised_datasets/CREMA/01_03_F_crema_1003_TSI.wav,neutral,unspecified,F,crema,TSI
standardised_datasets/CREMA/01_03_F_crema_1037_IWW.wav,neutral,unspecified,F,crema,IWW
standardised_datasets/CREMA/04_03_F_crema_1002_IOM.wav,sad,unspecified,F,crema,IOM
standardised_datasets/CREMA/04_02_M_crema_1044_IEO.wav,sad,strong,M,crema,IEO
standardised_datasets/CREMA/05_03_M_crema_1086_TSI.wav,angry,unspecified,M,crema,TSI
standardised_datasets/CREMA/04_01_M_crema_1041_IEO.wav,sad,normal,M,crema,IEO
standardised_datasets/CREMA/07_03_M_crema_1088_ITH.wav,disgust,unspecified,M,crema,ITH
standardised_datasets/CREMA/03_03_M_crema_1039_WSI.wav,happy,unspecified,M,crema,WSI
standardised_datasets/CREMA/06_03_M_crema_1044_TAI.wav,fear,unspecified,M,crema,TAI
standardised_datasets/CREMA/05_03_F_crema_1060_TIE.wav,angry,unspecified,F,crema,TIE
standardised_datasets/CREMA/07_03_F_crema_1089_TSI.wav,disgust,unspecified,F,crema,TSI
standardised_datasets/CREMA/01_03_F_crema_1054_DFA.wav,neutral,unspecified,F,crema,DFA
standardised_datasets/CREMA/06_03_F_crema_1046_MTI.wav,fear,unspecified,F,crema,MTI
standardised_datasets/CREMA/07_03_M_crema_1070_IOM.wav,disgust,unspecified,M,crema,IOM
standardised_datasets/CREMA/04_01_M_crema_1051_IEO.wav,sad,normal,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1059_MTI.wav,sad,unspecified,M,crema,MTI
standardised_datasets/CREMA/06_03_M_crema_1083_IWL.wav,fear,unspecified,M,crema,IWL
standardised_datasets/CREMA/01_03_M_crema_1064_IWL.wav,neutral,unspecified,M,crema,IWL
standardised_datasets/CREMA/06_03_F_crema_1056_MTI.wav,fear,unspecified,F,crema,MTI
standardised_datasets/CREMA/05_01_M_crema_1085_IEO.wav,angry,normal,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1042_TSI.wav,sad,unspecified,M,crema,TSI
standardised_datasets/CREMA/07_03_M_crema_1057_IWL.wav,disgust,unspecified,M,crema,IWL
standardised_datasets/CREMA/03_03_F_crema_1043_TIE.wav,happy,unspecified,F,crema,TIE
standardised_datasets/CREMA/06_03_F_crema_1079_IWW.wav,fear,unspecified,F,crema,IWW
standardised_datasets/CREMA/05_02_M_crema_1080_IEO.wav,angry,strong,M,crema,IEO
standardised_datasets/CREMA/04_03_F_crema_1043_ITH.wav,sad,unspecified,F,crema,ITH
standardised_datasets/CREMA/07_03_F_crema_1082_MTI.wav,disgust,unspecified,F,crema,MTI
standardised_datasets/CREMA/05_03_F_crema_1058_IWL.wav,angry,unspecified,F,crema,IWL
standardised_datasets/CREMA/07_03_M_crema_1080_TAI.wav,disgust,unspecified,M,crema,TAI
standardised_datasets/CREMA/03_03_F_crema_1053_TIE.wav,happy,unspecified,F,crema,TIE
standardised_datasets/CREMA/05_02_M_crema_1090_IEO.wav,angry,strong,M,crema,IEO
standardised_datasets/CREMA/07_03_F_crema_1072_ITS.wav,disgust,unspecified,F,crema,ITS
standardised_datasets/CREMA/03_03_M_crema_1081_IWW.wav,happy,unspecified,M,crema,IWW
standardised_datasets/CREMA/07_03_M_crema_1090_TAI.wav,disgust,unspecified,M,crema,TAI
standardised_datasets/CREMA/04_03_M_crema_1066_IWW.wav,sad,unspecified,M,crema,IWW
standardised_datasets/CREMA/05_03_M_crema_1068_DFA.wav,angry,unspecified,M,crema,DFA
standardised_datasets/CREMA/04_03_F_crema_1053_ITH.wav,sad,unspecified,F,crema,ITH
standardised_datasets/CREMA/04_01_F_crema_1028_IEO.wav,sad,normal,F,crema,IEO
standardised_datasets/CREMA/04_03_F_crema_1020_MTI.wav,sad,unspecified,F,crema,MTI
standardised_datasets/CREMA/07_03_F_crema_1009_IOM.wav,disgust,unspecified,F,crema,IOM
standardised_datasets/CREMA/07_03_F_crema_1006_TIE.wav,disgust,unspecified,F,crema,TIE
standardised_datasets/CREMA/04_03_M_crema_1022_TAI.wav,sad,unspecified,M,crema,TAI
standardised_datasets/CREMA/06_01_M_crema_1027_IEO.wav,fear,normal,M,crema,IEO
standardised_datasets/CREMA/06_02_M_crema_1022_IEO.wav,fear,strong,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1032_TAI.wav,sad,unspecified,M,crema,TAI
standardised_datasets/CREMA/03_03_F_crema_1037_ITS.wav,happy,unspecified,F,crema,ITS
standardised_datasets/CREMA/04_03_F_crema_1030_MTI.wav,sad,unspecified,F,crema,MTI
standardised_datasets/CREMA/01_03_M_crema_1038_ITS.wav,neutral,unspecified,M,crema,ITS
standardised_datasets/CREMA/06_02_M_crema_1032_IEO.wav,fear,strong,M,crema,IEO
standardised_datasets/CREMA/05_03_M_crema_1019_TIE.wav,angry,unspecified,M,crema,TIE
standardised_datasets/CREMA/05_03_M_crema_1016_IOM.wav,angry,unspecified,M,crema,IOM
standardised_datasets/CREMA/05_03_F_crema_1073_WSI.wav,angry,unspecified,F,crema,WSI
standardised_datasets/CREMA/06_03_F_crema_1025_ITH.wav,fear,unspecified,F,crema,ITH
standardised_datasets/CREMA/05_03_M_crema_1031_IWL.wav,angry,unspecified,M,crema,IWL
standardised_datasets/CREMA/01_03_F_crema_1025_TIE.wav,neutral,unspecified,F,crema,TIE
standardised_datasets/CREMA/05_03_F_crema_1004_ITS.wav,angry,unspecified,F,crema,ITS
standardised_datasets/CREMA/05_03_F_crema_1063_WSI.wav,angry,unspecified,F,crema,WSI
standardised_datasets/CREMA/03_03_M_crema_1035_IOM.wav,happy,unspecified,M,crema,IOM
standardised_datasets/CREMA/06_03_M_crema_1034_TSI.wav,fear,unspecified,M,crema,TSI
standardised_datasets/CREMA/04_03_F_crema_1006_MTI.wav,sad,unspecified,F,crema,MTI
standardised_datasets/CREMA/07_03_F_crema_1020_TIE.wav,disgust,unspecified,F,crema,TIE
standardised_datasets/CREMA/03_03_M_crema_1034_IWL.wav,happy,unspecified,M,crema,IWL
standardised_datasets/CREMA/04_03_F_crema_1091_WSI.wav,sad,unspecified,F,crema,WSI
standardised_datasets/CREMA/03_03_F_crema_1076_WSI.wav,happy,unspecified,F,crema,WSI
standardised_datasets/CREMA/06_01_M_crema_1001_IEO.wav,fear,normal,M,crema,IEO
standardised_datasets/CREMA/03_03_F_crema_1004_DFA.wav,happy,unspecified,F,crema,DFA
standardised_datasets/CREMA/07_03_F_crema_1030_TIE.wav,disgust,unspecified,F,crema,TIE
standardised_datasets/CREMA/01_03_M_crema_1069_WSI.wav,neutral,unspecified,M,crema,WSI
standardised_datasets/CREMA/04_03_M_crema_1014_TAI.wav,sad,unspecified,M,crema,TAI
standardised_datasets/CREMA/06_01_M_crema_1011_IEO.wav,fear,normal,M,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1019_MTI.wav,fear,unspecified,M,crema,MTI
standardised_datasets/CREMA/06_02_M_crema_1014_IEO.wav,fear,strong,M,crema,IEO
standardised_datasets/CREMA/05_03_F_crema_1055_WSI.wav,angry,unspecified,F,crema,WSI
standardised_datasets/CREMA/06_03_F_crema_1003_ITH.wav,fear,unspecified,F,crema,ITH
standardised_datasets/CREMA/07_03_M_crema_1038_DFA.wav,disgust,unspecified,M,crema,DFA
standardised_datasets/CREMA/06_03_M_crema_1036_IWW.wav,fear,unspecified,M,crema,IWW
standardised_datasets/CREMA/07_03_F_crema_1018_IWL.wav,disgust,unspecified,F,crema,IWL
standardised_datasets/CREMA/05_03_F_crema_1037_DFA.wav,angry,unspecified,F,crema,DFA
standardised_datasets/CREMA/05_03_M_crema_1017_IWL.wav,angry,unspecified,M,crema,IWL
standardised_datasets/CREMA/01_03_F_crema_1003_TIE.wav,neutral,unspecified,F,crema,TIE
standardised_datasets/CREMA/06_03_M_crema_1026_IWW.wav,fear,unspecified,M,crema,IWW
standardised_datasets/CREMA/07_03_F_crema_1008_IWL.wav,disgust,unspecified,F,crema,IWL
standardised_datasets/CREMA/06_03_F_crema_1013_ITH.wav,fear,unspecified,F,crema,ITH
standardised_datasets/CREMA/04_03_F_crema_1029_IWW.wav,sad,unspecified,F,crema,IWW
standardised_datasets/CREMA/01_03_F_crema_1013_TIE.wav,neutral,unspecified,F,crema,TIE
standardised_datasets/CREMA/01_03_F_crema_1089_IEO.wav,neutral,unspecified,F,crema,IEO
standardised_datasets/CREMA/01_03_M_crema_1085_TAI.wav,neutral,unspecified,M,crema,TAI
standardised_datasets/CREMA/04_01_M_crema_1067_IEO.wav,sad,normal,M,crema,IEO
standardised_datasets/CREMA/03_03_M_crema_1068_ITS.wav,happy,unspecified,M,crema,ITS
standardised_datasets/CREMA/04_02_M_crema_1062_IEO.wav,sad,strong,M,crema,IEO
standardised_datasets/CREMA/01_03_F_crema_1010_WSI.wav,neutral,unspecified,F,crema,WSI
standardised_datasets/CREMA/05_03_F_crema_1049_IOM.wav,angry,unspecified,F,crema,IOM
standardised_datasets/CREMA/05_03_F_crema_1046_TIE.wav,angry,unspecified,F,crema,TIE
standardised_datasets/CREMA/03_02_M_crema_1085_IEO.wav,happy,strong,M,crema,IEO
standardised_datasets/CREMA/06_03_F_crema_1060_MTI.wav,fear,unspecified,F,crema,MTI
standardised_datasets/CREMA/01_03_F_crema_1072_DFA.wav,neutral,unspecified,F,crema,DFA
standardised_datasets/CREMA/03_03_M_crema_1088_MTI.wav,happy,unspecified,M,crema,MTI
standardised_datasets/CREMA/03_01_M_crema_1080_IEO.wav,happy,normal,M,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1062_TAI.wav,fear,unspecified,M,crema,TAI
standardised_datasets/CREMA/07_03_M_crema_1059_TIE.wav,disgust,unspecified,M,crema,TIE
standardised_datasets/CREMA/04_01_M_crema_1077_IEO.wav,sad,normal,M,crema,IEO
standardised_datasets/CREMA/03_01_M_crema_1090_IEO.wav,happy,normal,M,crema,IEO
standardised_datasets/CREMA/05_03_F_crema_1056_TIE.wav,angry,unspecified,F,crema,TIE
standardised_datasets/CREMA/01_03_M_crema_1042_IWL.wav,neutral,unspecified,M,crema,IWL
standardised_datasets/CREMA/06_01_F_crema_1078_IEO.wav,fear,normal,F,crema,IEO
standardised_datasets/CREMA/07_03_M_crema_1071_IWL.wav,disgust,unspecified,M,crema,IWL
standardised_datasets/CREMA/03_03_F_crema_1082_ITH.wav,happy,unspecified,F,crema,ITH
standardised_datasets/CREMA/04_03_M_crema_1064_TSI.wav,sad,unspecified,M,crema,TSI
standardised_datasets/CREMA/01_03_M_crema_1065_IOM.wav,neutral,unspecified,M,crema,IOM
standardised_datasets/CREMA/04_03_M_crema_1050_IWW.wav,sad,unspecified,M,crema,IWW
standardised_datasets/CREMA/03_03_M_crema_1083_TSI.wav,happy,unspecified,M,crema,TSI
standardised_datasets/CREMA/04_03_F_crema_1082_TIE.wav,sad,unspecified,F,crema,TIE
standardised_datasets/CREMA/07_03_F_crema_1054_ITS.wav,disgust,unspecified,F,crema,ITS
standardised_datasets/CREMA/03_03_F_crema_1075_TIE.wav,happy,unspecified,F,crema,TIE
standardised_datasets/CREMA/04_03_F_crema_1075_ITH.wav,sad,unspecified,F,crema,ITH
standardised_datasets/CREMA/04_03_M_crema_1040_IWW.wav,sad,unspecified,M,crema,IWW
standardised_datasets/CREMA/07_03_M_crema_1017_ITH.wav,disgust,unspecified,M,crema,ITH
standardised_datasets/CREMA/05_03_M_crema_1019_TSI.wav,angry,unspecified,M,crema,TSI
standardised_datasets/CREMA/04_03_M_crema_1041_WSI.wav,sad,unspecified,M,crema,WSI
standardised_datasets/CREMA/01_03_F_crema_1030_IEO.wav,neutral,unspecified,F,crema,IEO
standardised_datasets/CREMA/04_03_F_crema_1003_IWL.wav,sad,unspecified,F,crema,IWL
standardised_datasets/CREMA/03_03_M_crema_1031_MTI.wav,happy,unspecified,M,crema,MTI
standardised_datasets/CREMA/04_03_M_crema_1023_DFA.wav,sad,unspecified,M,crema,DFA
standardised_datasets/CREMA/03_01_M_crema_1039_IEO.wav,happy,normal,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1036_ITS.wav,sad,unspecified,M,crema,ITS
standardised_datasets/CREMA/05_03_F_crema_1018_ITH.wav,angry,unspecified,F,crema,ITH
standardised_datasets/CREMA/06_03_F_crema_1029_ITS.wav,fear,unspecified,F,crema,ITS
standardised_datasets/CREMA/04_03_M_crema_1051_WSI.wav,sad,unspecified,M,crema,WSI
standardised_datasets/CREMA/01_03_F_crema_1020_IEO.wav,neutral,unspecified,F,crema,IEO
standardised_datasets/CREMA/07_03_F_crema_1006_TSI.wav,disgust,unspecified,F,crema,TSI
standardised_datasets/CREMA/04_03_M_crema_1026_ITS.wav,sad,unspecified,M,crema,ITS
standardised_datasets/CREMA/05_03_F_crema_1008_ITH.wav,angry,unspecified,F,crema,ITH
standardised_datasets/CREMA/04_03_F_crema_1013_IWL.wav,sad,unspecified,F,crema,IWL
standardised_datasets/CREMA/04_03_M_crema_1033_DFA.wav,sad,unspecified,M,crema,DFA
standardised_datasets/CREMA/06_03_M_crema_1034_TIE.wav,fear,unspecified,M,crema,TIE
standardised_datasets/CREMA/05_03_M_crema_1085_WSI.wav,angry,unspecified,M,crema,WSI
standardised_datasets/CREMA/05_03_F_crema_1010_TAI.wav,angry,unspecified,F,crema,TAI
standardised_datasets/CREMA/01_03_M_crema_1034_ITH.wav,neutral,unspecified,M,crema,ITH
standardised_datasets/CREMA/07_02_F_crema_1010_IEO.wav,disgust,strong,F,crema,IEO
standardised_datasets/CREMA/01_03_F_crema_1025_TSI.wav,neutral,unspecified,F,crema,TSI
standardised_datasets/CREMA/04_03_F_crema_1024_IOM.wav,sad,unspecified,F,crema,IOM
standardised_datasets/CREMA/01_03_M_crema_1059_IEO.wav,neutral,unspecified,M,crema,IEO
standardised_datasets/CREMA/01_03_F_crema_1055_TAI.wav,neutral,unspecified,F,crema,TAI
standardised_datasets/CREMA/04_03_F_crema_1028_WSI.wav,sad,unspecified,F,crema,WSI
standardised_datasets/CREMA/06_03_M_crema_1050_ITS.wav,fear,unspecified,M,crema,ITS
standardised_datasets/CREMA/06_03_M_crema_1045_DFA.wav,fear,unspecified,M,crema,DFA
standardised_datasets/CREMA/01_03_M_crema_1057_MTI.wav,neutral,unspecified,M,crema,MTI
standardised_datasets/CREMA/01_03_F_crema_1082_IWL.wav,neutral,unspecified,F,crema,IWL
standardised_datasets/CREMA/06_03_M_crema_1027_WSI.wav,fear,unspecified,M,crema,WSI
standardised_datasets/CREMA/03_02_F_crema_1055_IEO.wav,happy,strong,F,crema,IEO
standardised_datasets/CREMA/05_03_M_crema_1071_ITH.wav,angry,unspecified,M,crema,ITH
standardised_datasets/CREMA/03_03_F_crema_1058_MTI.wav,happy,unspecified,F,crema,MTI
standardised_datasets/CREMA/06_03_F_crema_1075_IWL.wav,fear,unspecified,F,crema,IWL
standardised_datasets/CREMA/07_03_F_crema_1089_TIE.wav,disgust,unspecified,F,crema,TIE
standardised_datasets/CREMA/06_03_M_crema_1040_ITS.wav,fear,unspecified,M,crema,ITS
standardised_datasets/CREMA/05_03_F_crema_1060_TSI.wav,angry,unspecified,F,crema,TSI
standardised_datasets/CREMA/05_03_F_crema_1054_IWW.wav,angry,unspecified,F,crema,IWW
standardised_datasets/CREMA/05_03_M_crema_1086_TIE.wav,angry,unspecified,M,crema,TIE
standardised_datasets/CREMA/07_03_M_crema_1081_DFA.wav,disgust,unspecified,M,crema,DFA
standardised_datasets/CREMA/05_02_F_crema_1076_IEO.wav,angry,strong,F,crema,IEO
standardised_datasets/CREMA/05_01_F_crema_1073_IEO.wav,angry,normal,F,crema,IEO
standardised_datasets/CREMA/06_03_F_crema_1052_IOM.wav,fear,unspecified,F,crema,IOM
standardised_datasets/CREMA/07_03_F_crema_1076_TAI.wav,disgust,unspecified,F,crema,TAI
standardised_datasets/CREMA/03_03_F_crema_1053_TSI.wav,happy,unspecified,F,crema,TSI
standardised_datasets/CREMA/01_03_M_crema_1068_IWW.wav,neutral,unspecified,M,crema,IWW
standardised_datasets/CREMA/05_01_F_crema_1063_IEO.wav,angry,normal,F,crema,IEO
standardised_datasets/CREMA/05_03_M_crema_1069_TAI.wav,angry,unspecified,M,crema,TAI
